time_from_recovery_onset_s,stress_Pa,strain_frac
2.075000000000000000e+03,3.360000000000000000e+06,4.078600653352425914e-02
2.076000000000000000e+03,3.360000000000000000e+06,4.078490800302843333e-02
2.077000000000000000e+03,3.360000000000000000e+06,4.078381000156246911e-02
2.078000000000000000e+03,3.360000000000000000e+06,4.078271252861709328e-02
2.079000000000000000e+03,3.360000000000000000e+06,4.078161558368373352e-02
2.080000000000000000e+03,3.360000000000000000e+06,4.078051916625456685e-02
2.081000000000000000e+03,3.360000000000000000e+06,4.077942327582251281e-02
2.082000000000000000e+03,3.360000000000000000e+06,4.077832791188120559e-02
2.083000000000000000e+03,3.360000000000000000e+06,4.077723307392498719e-02
2.084000000000000000e+03,3.360000000000000000e+06,4.077613876144897676e-02
2.085000000000000000e+03,3.360000000000000000e+06,4.077504497394898730e-02
2.086000000000000000e+03,3.360000000000000000e+06,4.077395171092156739e-02
2.087000000000000000e+03,3.360000000000000000e+06,4.077285897186398722e-02
2.088000000000000000e+03,3.360000000000000000e+06,4.077176675627423863e-02
2.089000000000000000e+03,3.360000000000000000e+06,4.077067506365103511e-02
2.090000000000000000e+03,3.360000000000000000e+06,4.076958389349380485e-02
2.091000000000000000e+03,3.360000000000000000e+06,4.076849324530271851e-02
2.092000000000000000e+03,3.360000000000000000e+06,4.076740311857863369e-02
2.093000000000000000e+03,3.360000000000000000e+06,4.076631351282312271e-02
2.094000000000000000e+03,3.360000000000000000e+06,4.076522442753850034e-02
2.095000000000000000e+03,3.360000000000000000e+06,4.076413586222777524e-02
2.096000000000000000e+03,3.360000000000000000e+06,4.076304781639467079e-02
2.097000000000000000e+03,3.360000000000000000e+06,4.076196028954361811e-02
2.098000000000000000e+03,3.360000000000000000e+06,4.076087328117976305e-02
2.099000000000000000e+03,3.360000000000000000e+06,4.075978679080895922e-02
2.100000000000000000e+03,3.360000000000000000e+06,4.075870081793775412e-02
2.101000000000000000e+03,3.360000000000000000e+06,4.075761536207339608e-02
2.102000000000000000e+03,3.360000000000000000e+06,4.075653042272387588e-02
2.103000000000000000e+03,3.360000000000000000e+06,4.075544599939785045e-02
2.104000000000000000e+03,3.360000000000000000e+06,4.075436209160467754e-02
2.105000000000000000e+03,3.360000000000000000e+06,4.075327869885442267e-02
2.106000000000000000e+03,3.360000000000000000e+06,4.075219582065786605e-02
2.107000000000000000e+03,3.360000000000000000e+06,4.075111345652644712e-02
2.108000000000000000e+03,3.360000000000000000e+06,4.075003160597234775e-02
2.109000000000000000e+03,3.360000000000000000e+06,4.074895026850839513e-02
2.110000000000000000e+03,3.360000000000000000e+06,4.074786944364814506e-02
2.111000000000000000e+03,3.360000000000000000e+06,4.074678913090583332e-02
2.112000000000000000e+03,3.360000000000000000e+06,4.074570932979638266e-02
2.113000000000000000e+03,3.360000000000000000e+06,4.074463003983539583e-02
2.114000000000000000e+03,3.360000000000000000e+06,4.074355126053918336e-02
2.115000000000000000e+03,3.360000000000000000e+06,4.074247299142474271e-02
2.116000000000000000e+03,3.360000000000000000e+06,4.074139523200973056e-02
2.117000000000000000e+03,3.360000000000000000e+06,4.074031798181250441e-02
2.118000000000000000e+03,3.360000000000000000e+06,4.073924124035212257e-02
2.119000000000000000e+03,3.360000000000000000e+06,4.073816500714827482e-02
2.120000000000000000e+03,3.360000000000000000e+06,4.073708928172139337e-02
2.121000000000000000e+03,3.360000000000000000e+06,4.073601406359252802e-02
2.122000000000000000e+03,3.360000000000000000e+06,4.073493935228344326e-02
2.123000000000000000e+03,3.360000000000000000e+06,4.073386514731657665e-02
2.124000000000000000e+03,3.360000000000000000e+06,4.073279144821503883e-02
2.125000000000000000e+03,3.360000000000000000e+06,4.073171825450258576e-02
2.126000000000000000e+03,3.360000000000000000e+06,4.073064556570368810e-02
2.127000000000000000e+03,3.360000000000000000e+06,4.072957338134346184e-02
2.128000000000000000e+03,3.360000000000000000e+06,4.072850170094770295e-02
2.129000000000000000e+03,3.360000000000000000e+06,4.072743052404287356e-02
2.130000000000000000e+03,3.360000000000000000e+06,4.072635985015608806e-02
2.131000000000000000e+03,3.360000000000000000e+06,4.072528967881515471e-02
2.132000000000000000e+03,3.360000000000000000e+06,4.072422000954852711e-02
2.133000000000000000e+03,3.360000000000000000e+06,4.072315084188532497e-02
2.134000000000000000e+03,3.360000000000000000e+06,4.072208217535532720e-02
2.135000000000000000e+03,3.360000000000000000e+06,4.072101400948899275e-02
2.136000000000000000e+03,3.360000000000000000e+06,4.071994634381739808e-02
2.137000000000000000e+03,3.360000000000000000e+06,4.071887917787234829e-02
2.138000000000000000e+03,3.360000000000000000e+06,4.071781251118622436e-02
2.139000000000000000e+03,3.360000000000000000e+06,4.071674634329211506e-02
2.140000000000000000e+03,3.360000000000000000e+06,4.071568067372375449e-02
2.141000000000000000e+03,3.360000000000000000e+06,4.071461550201552898e-02
2.142000000000000000e+03,3.360000000000000000e+06,4.071355082770246325e-02
2.143000000000000000e+03,3.360000000000000000e+06,4.071248665032024816e-02
2.144000000000000000e+03,3.360000000000000000e+06,4.071142296940521987e-02
2.145000000000000000e+03,3.360000000000000000e+06,4.071035978449437376e-02
2.146000000000000000e+03,3.360000000000000000e+06,4.070929709512533662e-02
2.147000000000000000e+03,3.360000000000000000e+06,4.070823490083638752e-02
2.148000000000000000e+03,3.360000000000000000e+06,4.070717320116644389e-02
2.149000000000000000e+03,3.360000000000000000e+06,4.070611199565507543e-02
2.150000000000000000e+03,3.360000000000000000e+06,4.070505128384250410e-02
2.151000000000000000e+03,3.360000000000000000e+06,4.070399106526958327e-02
2.152000000000000000e+03,3.360000000000000000e+06,4.070293133947778391e-02
2.153000000000000000e+03,3.360000000000000000e+06,4.070187210600925698e-02
2.154000000000000000e+03,3.360000000000000000e+06,4.070081336440676406e-02
2.155000000000000000e+03,3.360000000000000000e+06,4.069975511421370512e-02
2.156000000000000000e+03,3.360000000000000000e+06,4.069869735497413932e-02
2.157000000000000000e+03,3.360000000000000000e+06,4.069764008623272949e-02
2.158000000000000000e+03,3.360000000000000000e+06,4.069658330753478381e-02
2.159000000000000000e+03,3.360000000000000000e+06,4.069552701842624187e-02
2.160000000000000000e+03,3.360000000000000000e+06,4.069447121845368165e-02
2.161000000000000000e+03,3.360000000000000000e+06,4.069341590716429868e-02
2.162000000000000000e+03,3.360000000000000000e+06,4.069236108410593383e-02
2.163000000000000000e+03,3.360000000000000000e+06,4.069130674882703164e-02
2.164000000000000000e+03,3.360000000000000000e+06,4.069025290087667501e-02
2.165000000000000000e+03,3.360000000000000000e+06,4.068919953980457138e-02
2.166000000000000000e+03,3.360000000000000000e+06,4.068814666516106654e-02
2.167000000000000000e+03,3.360000000000000000e+06,4.068709427649710303e-02
2.168000000000000000e+03,3.360000000000000000e+06,4.068604237336425483e-02
2.169000000000000000e+03,3.360000000000000000e+06,4.068499095531472737e-02
2.170000000000000000e+03,3.360000000000000000e+06,4.068394002190132974e-02
2.171000000000000000e+03,3.360000000000000000e+06,4.068288957267749556e-02
2.172000000000000000e+03,3.360000000000000000e+06,4.068183960719728293e-02
2.173000000000000000e+03,3.360000000000000000e+06,4.068079012501533975e-02
2.174000000000000000e+03,3.360000000000000000e+06,4.067974112568697315e-02
2.175000000000000000e+03,3.360000000000000000e+06,4.067869260876805226e-02
2.176000000000000000e+03,3.360000000000000000e+06,4.067764457381510546e-02
2.177000000000000000e+03,3.360000000000000000e+06,4.067659702038523006e-02
2.178000000000000000e+03,3.360000000000000000e+06,4.067554994803617568e-02
2.179000000000000000e+03,3.360000000000000000e+06,4.067450335632626784e-02
2.180000000000000000e+03,3.360000000000000000e+06,4.067345724481444963e-02
2.181000000000000000e+03,3.360000000000000000e+06,4.067241161306028863e-02
2.182000000000000000e+03,3.360000000000000000e+06,4.067136646062392835e-02
2.183000000000000000e+03,3.360000000000000000e+06,4.067032178706612988e-02
2.184000000000000000e+03,3.360000000000000000e+06,4.066927759194826492e-02
2.185000000000000000e+03,3.360000000000000000e+06,4.066823387483230884e-02
2.186000000000000000e+03,3.360000000000000000e+06,4.066719063528081296e-02
2.187000000000000000e+03,3.360000000000000000e+06,4.066614787285697391e-02
2.188000000000000000e+03,3.360000000000000000e+06,4.066510558712452955e-02
2.189000000000000000e+03,3.360000000000000000e+06,4.066406377764787000e-02
2.190000000000000000e+03,3.360000000000000000e+06,4.066302244399195437e-02
2.191000000000000000e+03,3.360000000000000000e+06,4.066198158572234544e-02
2.192000000000000000e+03,3.360000000000000000e+06,4.066094120240517501e-02
2.193000000000000000e+03,3.360000000000000000e+06,4.065990129360721322e-02
2.194000000000000000e+03,3.360000000000000000e+06,4.065886185889579924e-02
2.195000000000000000e+03,3.360000000000000000e+06,4.065782289783886200e-02
2.196000000000000000e+03,3.360000000000000000e+06,4.065678441000492027e-02
2.197000000000000000e+03,3.360000000000000000e+06,4.065574639496308956e-02
2.198000000000000000e+03,3.360000000000000000e+06,4.065470885228306824e-02
2.199000000000000000e+03,3.360000000000000000e+06,4.065367178153514449e-02
2.200000000000000000e+03,3.360000000000000000e+06,4.065263518229019629e-02
2.201000000000000000e+03,3.360000000000000000e+06,4.065159905411967062e-02
2.202000000000000000e+03,3.360000000000000000e+06,4.065056339659561119e-02
2.203000000000000000e+03,3.360000000000000000e+06,4.064952820929065846e-02
2.204000000000000000e+03,3.360000000000000000e+06,4.064849349177800802e-02
2.205000000000000000e+03,3.360000000000000000e+06,4.064745924363144525e-02
2.206000000000000000e+03,3.360000000000000000e+06,4.064642546442533838e-02
2.207000000000000000e+03,3.360000000000000000e+06,4.064539215373464548e-02
2.208000000000000000e+03,3.360000000000000000e+06,4.064435931113487277e-02
2.209000000000000000e+03,3.360000000000000000e+06,4.064332693620213710e-02
2.210000000000000000e+03,3.360000000000000000e+06,4.064229502851310349e-02
2.211000000000000000e+03,3.360000000000000000e+06,4.064126358764502678e-02
2.212000000000000000e+03,3.360000000000000000e+06,4.064023261317572383e-02
2.213000000000000000e+03,3.360000000000000000e+06,4.063920210468360827e-02
2.214000000000000000e+03,3.360000000000000000e+06,4.063817206174763497e-02
2.215000000000000000e+03,3.360000000000000000e+06,4.063714248394734163e-02
2.216000000000000000e+03,3.360000000000000000e+06,4.063611337086284192e-02
2.217000000000000000e+03,3.360000000000000000e+06,4.063508472207480460e-02
2.218000000000000000e+03,3.360000000000000000e+06,4.063405653716449517e-02
2.219000000000000000e+03,3.360000000000000000e+06,4.063302881571369263e-02
2.220000000000000000e+03,3.360000000000000000e+06,4.063200155730477270e-02
2.221000000000000000e+03,3.360000000000000000e+06,4.063097476152070786e-02
2.222000000000000000e+03,3.360000000000000000e+06,4.062994842794497019e-02
2.223000000000000000e+03,3.360000000000000000e+06,4.062892255616163545e-02
2.224000000000000000e+03,3.360000000000000000e+06,4.062789714575532757e-02
2.225000000000000000e+03,3.360000000000000000e+06,4.062687219631122559e-02
2.226000000000000000e+03,3.360000000000000000e+06,4.062584770741508450e-02
2.227000000000000000e+03,3.360000000000000000e+06,4.062482367865320743e-02
2.228000000000000000e+03,3.360000000000000000e+06,4.062380010961244570e-02
2.229000000000000000e+03,3.360000000000000000e+06,4.062277699988021962e-02
2.230000000000000000e+03,3.360000000000000000e+06,4.062175434904451155e-02
2.231000000000000000e+03,3.360000000000000000e+06,4.062073215669382426e-02
2.232000000000000000e+03,3.360000000000000000e+06,4.061971042241726421e-02
2.233000000000000000e+03,3.360000000000000000e+06,4.061868914580443746e-02
2.234000000000000000e+03,3.360000000000000000e+06,4.061766832644554681e-02
2.235000000000000000e+03,3.360000000000000000e+06,4.061664796393131549e-02
2.236000000000000000e+03,3.360000000000000000e+06,4.061562805785302877e-02
2.237000000000000000e+03,3.360000000000000000e+06,4.061460860780250620e-02
2.238000000000000000e+03,3.360000000000000000e+06,4.061358961337213636e-02
2.239000000000000000e+03,3.360000000000000000e+06,4.061257107415484208e-02
2.240000000000000000e+03,3.360000000000000000e+06,4.061155298974408745e-02
2.241000000000000000e+03,3.360000000000000000e+06,4.061053535973388473e-02
2.242000000000000000e+03,3.360000000000000000e+06,4.060951818371880129e-02
2.243000000000000000e+03,3.360000000000000000e+06,4.060850146129393184e-02
2.244000000000000000e+03,3.360000000000000000e+06,4.060748519205490542e-02
2.245000000000000000e+03,3.360000000000000000e+06,4.060646937559792002e-02
2.246000000000000000e+03,3.360000000000000000e+06,4.060545401151968020e-02
2.247000000000000000e+03,3.360000000000000000e+06,4.060443909941745255e-02
2.248000000000000000e+03,3.360000000000000000e+06,4.060342463888903797e-02
2.249000000000000000e+03,3.360000000000000000e+06,4.060241062953275776e-02
2.250000000000000000e+03,3.360000000000000000e+06,4.060139707094750222e-02
2.251000000000000000e+03,3.360000000000000000e+06,4.060038396273265432e-02
2.252000000000000000e+03,3.360000000000000000e+06,4.059937130448815906e-02
2.253000000000000000e+03,3.360000000000000000e+06,4.059835909581448188e-02
2.254000000000000000e+03,3.360000000000000000e+06,4.059734733631263637e-02
2.255000000000000000e+03,3.360000000000000000e+06,4.059633602558414267e-02
2.256000000000000000e+03,3.360000000000000000e+06,4.059532516323107604e-02
2.257000000000000000e+03,3.360000000000000000e+06,4.059431474885601826e-02
2.258000000000000000e+03,3.360000000000000000e+06,4.059330478206209930e-02
2.259000000000000000e+03,3.360000000000000000e+06,4.059229526245295566e-02
2.260000000000000000e+03,3.360000000000000000e+06,4.059128618963276508e-02
2.261000000000000000e+03,3.360000000000000000e+06,4.059027756320623265e-02
2.262000000000000000e+03,3.360000000000000000e+06,4.058926938277856999e-02
2.263000000000000000e+03,3.360000000000000000e+06,4.058826164795553693e-02
2.264000000000000000e+03,3.360000000000000000e+06,4.058725435834339285e-02
2.265000000000000000e+03,3.360000000000000000e+06,4.058624751354893145e-02
2.266000000000000000e+03,3.360000000000000000e+06,4.058524111317947380e-02
2.267000000000000000e+03,3.360000000000000000e+06,4.058423515684284055e-02
2.268000000000000000e+03,3.360000000000000000e+06,4.058322964414737971e-02
2.269000000000000000e+03,3.360000000000000000e+06,4.058222457470196665e-02
2.270000000000000000e+03,3.360000000000000000e+06,4.058121994811598326e-02
2.271000000000000000e+03,3.360000000000000000e+06,4.058021576399933189e-02
2.272000000000000000e+03,3.360000000000000000e+06,4.057921202196242139e-02
2.273000000000000000e+03,3.360000000000000000e+06,4.057820872161620879e-02
2.274000000000000000e+03,3.360000000000000000e+06,4.057720586257210216e-02
2.275000000000000000e+03,3.360000000000000000e+06,4.057620344444208549e-02
2.276000000000000000e+03,3.360000000000000000e+06,4.057520146683861462e-02
2.277000000000000000e+03,3.360000000000000000e+06,4.057419992937467967e-02
2.278000000000000000e+03,3.360000000000000000e+06,4.057319883166374958e-02
2.279000000000000000e+03,3.360000000000000000e+06,4.057219817331984141e-02
2.280000000000000000e+03,3.360000000000000000e+06,4.057119795395745798e-02
2.281000000000000000e+03,3.360000000000000000e+06,4.057019817319160171e-02
2.282000000000000000e+03,3.360000000000000000e+06,4.056919883063778848e-02
2.283000000000000000e+03,3.360000000000000000e+06,4.056819992591206847e-02
2.284000000000000000e+03,3.360000000000000000e+06,4.056720145863094290e-02
2.285000000000000000e+03,3.360000000000000000e+06,4.056620342841146115e-02
2.286000000000000000e+03,3.360000000000000000e+06,4.056520583487115139e-02
2.287000000000000000e+03,3.360000000000000000e+06,4.056420867762806914e-02
2.288000000000000000e+03,3.360000000000000000e+06,4.056321195630070708e-02
2.289000000000000000e+03,3.360000000000000000e+06,4.056221567050814769e-02
2.290000000000000000e+03,3.360000000000000000e+06,4.056121981986991060e-02
2.291000000000000000e+03,3.360000000000000000e+06,4.056022440400603585e-02
2.292000000000000000e+03,3.360000000000000000e+06,4.055922942253704921e-02
2.293000000000000000e+03,3.360000000000000000e+06,4.055823487508398301e-02
2.294000000000000000e+03,3.360000000000000000e+06,4.055724076126836219e-02
2.295000000000000000e+03,3.360000000000000000e+06,4.055624708071221135e-02
2.296000000000000000e+03,3.360000000000000000e+06,4.055525383303804077e-02
2.297000000000000000e+03,3.360000000000000000e+06,4.055426101786886034e-02
2.298000000000000000e+03,3.360000000000000000e+06,4.055326863482816568e-02
2.299000000000000000e+03,3.360000000000000000e+06,4.055227668353994508e-02
2.300000000000000000e+03,3.360000000000000000e+06,4.055128516362868640e-02
2.301000000000000000e+03,3.360000000000000000e+06,4.055029407471936326e-02
2.302000000000000000e+03,3.360000000000000000e+06,4.054930341643743497e-02
2.303000000000000000e+03,3.360000000000000000e+06,4.054831318840884657e-02
2.304000000000000000e+03,3.360000000000000000e+06,4.054732339026001497e-02
2.305000000000000000e+03,3.360000000000000000e+06,4.054633402161789135e-02
2.306000000000000000e+03,3.360000000000000000e+06,4.054534508210987098e-02
2.307000000000000000e+03,3.360000000000000000e+06,4.054435657136384180e-02
2.308000000000000000e+03,3.360000000000000000e+06,4.054336848900818441e-02
2.309000000000000000e+03,3.360000000000000000e+06,4.054238083467175124e-02
2.310000000000000000e+03,3.360000000000000000e+06,4.054139360798388741e-02
